session;joueur;id;partie_partie_id;PGGS_sequence;PGGS_period;PGGS_treatment;PGGS_group;PGGS_sinistred;PGGS_vote;PGGS_voteforgroup;PGGS_votemajority;PGGS_indivaccount;PGGS_groupaccount;PGGS_groupaccountsum;PGGS_groupaccountshared;PGGS_decisiontime;PGGS_indivaccountpayoff;PGGS_groupaccountpayoff;PGGS_groupaccountsharedpayoff;PGGS_periodpayoff;PGGS_cumulativepayoff;PGGS_politics;PGGS_risk;PGGS_inequality
201604190947;201604190947_j_4;4;41;1;1;0;201604190947_g_2;0;None;None;None;13;7;43;None;10;13;21.5;0.0;34.5;34.5;None;None;None
201604190947;201604190947_j_4;24;41;1;2;0;201604190947_g_2;0;None;None;None;12;8;52;None;7;12;26.0;0.0;38.0;72.5;None;None;None
201604190947;201604190947_j_4;44;41;1;3;0;201604190947_g_2;0;None;None;None;10;10;58;None;7;10;29.0;0.0;39.0;111.5;None;None;None
201604190947;201604190947_j_4;64;41;1;4;0;201604190947_g_2;0;None;None;None;9;11;61;None;7;9;30.5;0.0;39.5;151.0;None;None;None
201604190947;201604190947_j_4;84;41;1;5;0;201604190947_g_2;0;None;None;None;8;12;54;None;4;8;27.0;0.0;35.0;186.0;None;None;None
201604190947;201604190947_j_4;104;41;1;6;0;201604190947_g_2;0;None;None;None;10;10;39;None;7;10;19.5;0.0;29.5;215.5;None;None;None
201604190947;201604190947_j_4;124;41;1;7;0;201604190947_g_2;0;None;None;None;12;8;42;None;7;12;21.0;0.0;33.0;248.5;None;None;None
201604190947;201604190947_j_4;144;41;1;8;0;201604190947_g_2;0;None;None;None;12;8;34;None;6;12;17.0;0.0;29.0;277.5;None;None;None
201604190947;201604190947_j_4;164;41;1;9;0;201604190947_g_2;0;None;None;None;14;6;20;None;10;14;10.0;0.0;24.0;301.5;None;None;None
201604190947;201604190947_j_4;184;41;1;10;0;201604190947_g_2;0;None;None;None;16;4;12;None;7;16;6.0;0.0;22.0;323.5;None;None;None
201604190947;201604190947_j_4;204;41;2;1;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;8;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_4;224;41;2;2;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;3;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_4;244;41;2;3;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;1;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_4;264;41;2;4;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;2;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_4;284;41;2;5;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;1;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_4;304;41;2;6;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;1;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_4;324;41;2;7;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;2;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_4;344;41;2;8;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;2;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_4;364;41;2;9;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;1;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_4;384;41;2;10;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;2;0;0.0;0.0;0.0;0.0;4.0;2.0;2.0
201604190947;201604190947_j_19;19;42;1;1;0;201604190947_g_0;0;None;None;None;20;0;27;None;16;20;13.5;0.0;33.5;33.5;None;None;None
201604190947;201604190947_j_19;39;42;1;2;0;201604190947_g_0;0;None;None;None;20;0;28;None;10;20;14.0;0.0;34.0;67.5;None;None;None
201604190947;201604190947_j_19;59;42;1;3;0;201604190947_g_0;0;None;None;None;20;0;15;None;7;20;7.5;0.0;27.5;95.0;None;None;None
201604190947;201604190947_j_19;79;42;1;4;0;201604190947_g_0;0;None;None;None;20;0;1;None;5;20;0.5;0.0;20.5;115.5;None;None;None
201604190947;201604190947_j_19;99;42;1;5;0;201604190947_g_0;0;None;None;None;20;0;27;None;4;20;13.5;0.0;33.5;149.0;None;None;None
201604190947;201604190947_j_19;119;42;1;6;0;201604190947_g_0;0;None;None;None;20;0;12;None;6;20;6.0;0.0;26.0;175.0;None;None;None
201604190947;201604190947_j_19;139;42;1;7;0;201604190947_g_0;0;None;None;None;20;0;5;None;14;20;2.5;0.0;22.5;197.5;None;None;None
201604190947;201604190947_j_19;159;42;1;8;0;201604190947_g_0;0;None;None;None;20;0;10;None;5;20;5.0;0.0;25.0;222.5;None;None;None
201604190947;201604190947_j_19;179;42;1;9;0;201604190947_g_0;0;None;None;None;20;0;10;None;5;20;5.0;0.0;25.0;247.5;None;None;None
201604190947;201604190947_j_19;199;42;1;10;0;201604190947_g_0;0;None;None;None;20;0;11;None;5;20;5.5;0.0;25.5;273.0;None;None;None
201604190947;201604190947_j_19;219;42;2;1;3;201604190947_g_0;0;1.0;1.0;1.0;20;0;25;None;8;20;12.5;0.0;32.5;32.5;None;None;None
201604190947;201604190947_j_19;239;42;2;2;3;201604190947_g_0;0;1.0;1.0;1.0;20;0;33;None;7;20;16.5;0.0;36.5;69.0;None;None;None
201604190947;201604190947_j_19;259;42;2;3;3;201604190947_g_0;0;1.0;1.0;1.0;20;0;30;None;5;20;15.0;0.0;35.0;104.0;None;None;None
201604190947;201604190947_j_19;279;42;2;4;3;201604190947_g_0;0;1.0;1.0;1.0;20;0;35;None;4;20;17.5;0.0;37.5;141.5;None;None;None
201604190947;201604190947_j_19;299;42;2;5;3;201604190947_g_0;0;1.0;1.0;1.0;20;0;35;None;5;20;17.5;0.0;37.5;179.0;None;None;None
201604190947;201604190947_j_19;319;42;2;6;3;201604190947_g_0;0;1.0;1.0;1.0;20;0;32;None;11;20;16.0;0.0;36.0;215.0;None;None;None
201604190947;201604190947_j_19;339;42;2;7;3;201604190947_g_0;0;1.0;1.0;1.0;20;0;21;None;6;20;10.5;0.0;30.5;245.5;None;None;None
201604190947;201604190947_j_19;359;42;2;8;3;201604190947_g_0;0;1.0;1.0;1.0;20;0;39;None;5;20;19.5;0.0;39.5;285.0;None;None;None
201604190947;201604190947_j_19;379;42;2;9;3;201604190947_g_0;0;1.0;1.0;1.0;20;0;37;None;4;20;18.5;0.0;38.5;323.5;None;None;None
201604190947;201604190947_j_19;399;42;2;10;3;201604190947_g_0;0;1.0;1.0;1.0;20;0;24;None;5;20;12.0;0.0;32.0;355.5;2.0;7.0;2.0
201604190947;201604190947_j_3;9;43;1;1;0;201604190947_g_2;0;None;None;None;12;8;43;None;11;12;21.5;0.0;33.5;33.5;None;None;None
201604190947;201604190947_j_3;29;43;1;2;0;201604190947_g_2;0;None;None;None;13;7;52;None;8;13;26.0;0.0;39.0;72.5;None;None;None
201604190947;201604190947_j_3;49;43;1;3;0;201604190947_g_2;0;None;None;None;12;8;58;None;16;12;29.0;0.0;41.0;113.5;None;None;None
201604190947;201604190947_j_3;69;43;1;4;0;201604190947_g_2;0;None;None;None;11;9;61;None;7;11;30.5;0.0;41.5;155.0;None;None;None
201604190947;201604190947_j_3;89;43;1;5;0;201604190947_g_2;0;None;None;None;15;5;54;None;5;15;27.0;0.0;42.0;197.0;None;None;None
201604190947;201604190947_j_3;109;43;1;6;0;201604190947_g_2;0;None;None;None;14;6;39;None;6;14;19.5;0.0;33.5;230.5;None;None;None
201604190947;201604190947_j_3;129;43;1;7;0;201604190947_g_2;0;None;None;None;16;4;42;None;9;16;21.0;0.0;37.0;267.5;None;None;None
201604190947;201604190947_j_3;149;43;1;8;0;201604190947_g_2;0;None;None;None;15;5;34;None;19;15;17.0;0.0;32.0;299.5;None;None;None
201604190947;201604190947_j_3;169;43;1;9;0;201604190947_g_2;0;None;None;None;16;4;20;None;5;16;10.0;0.0;26.0;325.5;None;None;None
201604190947;201604190947_j_3;189;43;1;10;0;201604190947_g_2;0;None;None;None;17;3;12;None;7;17;6.0;0.0;23.0;348.5;None;None;None
201604190947;201604190947_j_3;209;43;2;1;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;6;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_3;229;43;2;2;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;5;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_3;249;43;2;3;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;3;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_3;269;43;2;4;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;5;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_3;289;43;2;5;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;3;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_3;309;43;2;6;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;2;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_3;329;43;2;7;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;4;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_3;349;43;2;8;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;1;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_3;369;43;2;9;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;1;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_3;389;43;2;10;3;201604190947_g_2;1;None;1.0;1.0;0;0;0;None;7;0;0.0;0.0;0.0;0.0;2.0;5.0;2.0
201604190947;201604190947_j_18;20;44;1;1;0;201604190947_g_1;0;None;None;None;18;2;39;None;7;18;19.5;0.0;37.5;37.5;None;None;None
201604190947;201604190947_j_18;40;44;1;2;0;201604190947_g_1;0;None;None;None;15;5;35;None;19;15;17.5;0.0;32.5;70.0;None;None;None
201604190947;201604190947_j_18;60;44;1;3;0;201604190947_g_1;0;None;None;None;15;5;40;None;4;15;20.0;0.0;35.0;105.0;None;None;None
201604190947;201604190947_j_18;80;44;1;4;0;201604190947_g_1;0;None;None;None;15;5;46;None;3;15;23.0;0.0;38.0;143.0;None;None;None
201604190947;201604190947_j_18;100;44;1;5;0;201604190947_g_1;0;None;None;None;15;5;46;None;5;15;23.0;0.0;38.0;181.0;None;None;None
201604190947;201604190947_j_18;120;44;1;6;0;201604190947_g_1;0;None;None;None;15;5;27;None;4;15;13.5;0.0;28.5;209.5;None;None;None
201604190947;201604190947_j_18;140;44;1;7;0;201604190947_g_1;0;None;None;None;15;5;27;None;3;15;13.5;0.0;28.5;238.0;None;None;None
201604190947;201604190947_j_18;160;44;1;8;0;201604190947_g_1;0;None;None;None;15;5;26;None;3;15;13.0;0.0;28.0;266.0;None;None;None
201604190947;201604190947_j_18;180;44;1;9;0;201604190947_g_1;0;None;None;None;20;0;9;None;4;20;4.5;0.0;24.5;290.5;None;None;None
201604190947;201604190947_j_18;200;44;1;10;0;201604190947_g_1;0;None;None;None;20;0;1;None;3;20;0.5;0.0;20.5;311.0;None;None;None
201604190947;201604190947_j_18;220;44;2;1;3;201604190947_g_1;0;1.0;2.0;1.0;18;2;15;None;4;18;7.5;0.0;25.5;25.5;None;None;None
201604190947;201604190947_j_18;240;44;2;2;3;201604190947_g_1;0;1.0;2.0;1.0;18;2;13;None;4;18;6.5;0.0;24.5;50.0;None;None;None
201604190947;201604190947_j_18;260;44;2;3;3;201604190947_g_1;0;1.0;2.0;1.0;18;2;14;None;4;18;7.0;0.0;25.0;75.0;None;None;None
201604190947;201604190947_j_18;280;44;2;4;3;201604190947_g_1;0;1.0;2.0;1.0;18;2;18;None;3;18;9.0;0.0;27.0;102.0;None;None;None
201604190947;201604190947_j_18;300;44;2;5;3;201604190947_g_1;0;1.0;2.0;1.0;18;2;17;None;5;18;8.5;0.0;26.5;128.5;None;None;None
201604190947;201604190947_j_18;320;44;2;6;3;201604190947_g_1;0;1.0;2.0;1.0;18;2;18;None;4;18;9.0;0.0;27.0;155.5;None;None;None
201604190947;201604190947_j_18;340;44;2;7;3;201604190947_g_1;0;1.0;2.0;1.0;18;2;18;None;3;18;9.0;0.0;27.0;182.5;None;None;None
201604190947;201604190947_j_18;360;44;2;8;3;201604190947_g_1;0;1.0;2.0;1.0;18;2;18;None;3;18;9.0;0.0;27.0;209.5;None;None;None
201604190947;201604190947_j_18;380;44;2;9;3;201604190947_g_1;0;1.0;2.0;1.0;18;2;16;None;3;18;8.0;0.0;26.0;235.5;None;None;None
201604190947;201604190947_j_18;400;44;2;10;3;201604190947_g_1;0;1.0;2.0;1.0;20;0;0;None;2;20;0.0;0.0;20.0;255.5;3.0;9.0;9.0
201604190947;201604190947_j_7;5;45;1;1;0;201604190947_g_3;0;None;None;None;10;10;49;None;9;10;24.5;0.0;34.5;34.5;None;None;None
201604190947;201604190947_j_7;25;45;1;2;0;201604190947_g_3;0;None;None;None;9;11;33;None;12;9;16.5;0.0;25.5;60.0;None;None;None
201604190947;201604190947_j_7;45;45;1;3;0;201604190947_g_3;0;None;None;None;11;9;38;None;9;11;19.0;0.0;30.0;90.0;None;None;None
201604190947;201604190947_j_7;65;45;1;4;0;201604190947_g_3;0;None;None;None;8;12;53;None;9;8;26.5;0.0;34.5;124.5;None;None;None
201604190947;201604190947_j_7;85;45;1;5;0;201604190947_g_3;0;None;None;None;7;13;42;None;5;7;21.0;0.0;28.0;152.5;None;None;None
201604190947;201604190947_j_7;105;45;1;6;0;201604190947_g_3;0;None;None;None;9;11;51;None;5;9;25.5;0.0;34.5;187.0;None;None;None
201604190947;201604190947_j_7;125;45;1;7;0;201604190947_g_3;0;None;None;None;5;15;49;None;7;5;24.5;0.0;29.5;216.5;None;None;None
201604190947;201604190947_j_7;145;45;1;8;0;201604190947_g_3;0;None;None;None;18;2;22;None;5;18;11.0;0.0;29.0;245.5;None;None;None
201604190947;201604190947_j_7;165;45;1;9;0;201604190947_g_3;0;None;None;None;17;3;38;None;6;17;19.0;0.0;36.0;281.5;None;None;None
201604190947;201604190947_j_7;185;45;1;10;0;201604190947_g_3;0;None;None;None;15;5;50;None;6;15;25.0;0.0;40.0;321.5;None;None;None
201604190947;201604190947_j_7;205;45;2;1;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;6;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_7;225;45;2;2;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;18;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_7;245;45;2;3;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;2;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_7;265;45;2;4;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;8;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_7;285;45;2;5;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;1;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_7;305;45;2;6;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;9;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_7;325;45;2;7;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;1;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_7;345;45;2;8;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;1;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_7;365;45;2;9;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;9;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_7;385;45;2;10;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;4;0;0.0;0.0;0.0;0.0;4.0;9.0;9.0
201604190947;201604190947_j_14;12;46;1;1;0;201604190947_g_0;0;None;None;None;15;5;27;None;17;15;13.5;0.0;28.5;28.5;None;None;None
201604190947;201604190947_j_14;32;46;1;2;0;201604190947_g_0;0;None;None;None;15;5;28;None;5;15;14.0;0.0;29.0;57.5;None;None;None
201604190947;201604190947_j_14;52;46;1;3;0;201604190947_g_0;0;None;None;None;15;5;15;None;7;15;7.5;0.0;22.5;80.0;None;None;None
201604190947;201604190947_j_14;72;46;1;4;0;201604190947_g_0;0;None;None;None;20;0;1;None;2;20;0.5;0.0;20.5;100.5;None;None;None
201604190947;201604190947_j_14;92;46;1;5;0;201604190947_g_0;0;None;None;None;17;3;27;None;8;17;13.5;0.0;30.5;131.0;None;None;None
201604190947;201604190947_j_14;112;46;1;6;0;201604190947_g_0;0;None;None;None;16;4;12;None;8;16;6.0;0.0;22.0;153.0;None;None;None
201604190947;201604190947_j_14;132;46;1;7;0;201604190947_g_0;0;None;None;None;18;2;5;None;10;18;2.5;0.0;20.5;173.5;None;None;None
201604190947;201604190947_j_14;152;46;1;8;0;201604190947_g_0;0;None;None;None;20;0;10;None;9;20;5.0;0.0;25.0;198.5;None;None;None
201604190947;201604190947_j_14;172;46;1;9;0;201604190947_g_0;0;None;None;None;20;0;10;None;4;20;5.0;0.0;25.0;223.5;None;None;None
201604190947;201604190947_j_14;192;46;1;10;0;201604190947_g_0;0;None;None;None;19;1;11;None;6;19;5.5;0.0;24.5;248.0;None;None;None
201604190947;201604190947_j_14;212;46;2;1;3;201604190947_g_0;0;1.0;1.0;1.0;18;2;25;None;26;18;12.5;0.0;30.5;30.5;None;None;None
201604190947;201604190947_j_14;232;46;2;2;3;201604190947_g_0;0;1.0;1.0;1.0;17;3;33;None;12;17;16.5;0.0;33.5;64.0;None;None;None
201604190947;201604190947_j_14;252;46;2;3;3;201604190947_g_0;0;1.0;1.0;1.0;16;4;30;None;4;16;15.0;0.0;31.0;95.0;None;None;None
201604190947;201604190947_j_14;272;46;2;4;3;201604190947_g_0;0;1.0;1.0;1.0;15;5;35;None;4;15;17.5;0.0;32.5;127.5;None;None;None
201604190947;201604190947_j_14;292;46;2;5;3;201604190947_g_0;0;1.0;1.0;1.0;13;7;35;None;5;13;17.5;0.0;30.5;158.0;None;None;None
201604190947;201604190947_j_14;312;46;2;6;3;201604190947_g_0;0;1.0;1.0;1.0;17;3;32;None;5;17;16.0;0.0;33.0;191.0;None;None;None
201604190947;201604190947_j_14;332;46;2;7;3;201604190947_g_0;0;1.0;1.0;1.0;14;6;21;None;12;14;10.5;0.0;24.5;215.5;None;None;None
201604190947;201604190947_j_14;352;46;2;8;3;201604190947_g_0;0;1.0;1.0;1.0;17;3;39;None;7;17;19.5;0.0;36.5;252.0;None;None;None
201604190947;201604190947_j_14;372;46;2;9;3;201604190947_g_0;0;1.0;1.0;1.0;16;4;37;None;11;16;18.5;0.0;34.5;286.5;None;None;None
201604190947;201604190947_j_14;392;46;2;10;3;201604190947_g_0;0;1.0;1.0;1.0;13;7;24;None;6;13;12.0;0.0;25.0;311.5;5.0;0.0;2.0
201604190947;201604190947_j_6;6;47;1;1;0;201604190947_g_0;0;None;None;None;17;3;27;None;23;17;13.5;0.0;30.5;30.5;None;None;None
201604190947;201604190947_j_6;26;47;1;2;0;201604190947_g_0;0;None;None;None;18;2;28;None;7;18;14.0;0.0;32.0;62.5;None;None;None
201604190947;201604190947_j_6;46;47;1;3;0;201604190947_g_0;0;None;None;None;15;5;15;None;8;15;7.5;0.0;22.5;85.0;None;None;None
201604190947;201604190947_j_6;66;47;1;4;0;201604190947_g_0;0;None;None;None;19;1;1;None;10;19;0.5;0.0;19.5;104.5;None;None;None
201604190947;201604190947_j_6;86;47;1;5;0;201604190947_g_0;0;None;None;None;16;4;27;None;10;16;13.5;0.0;29.5;134.0;None;None;None
201604190947;201604190947_j_6;106;47;1;6;0;201604190947_g_0;0;None;None;None;19;1;12;None;8;19;6.0;0.0;25.0;159.0;None;None;None
201604190947;201604190947_j_6;126;47;1;7;0;201604190947_g_0;0;None;None;None;17;3;5;None;8;17;2.5;0.0;19.5;178.5;None;None;None
201604190947;201604190947_j_6;146;47;1;8;0;201604190947_g_0;0;None;None;None;10;10;10;None;8;10;5.0;0.0;15.0;193.5;None;None;None
201604190947;201604190947_j_6;166;47;1;9;0;201604190947_g_0;0;None;None;None;10;10;10;None;10;10;5.0;0.0;15.0;208.5;None;None;None
201604190947;201604190947_j_6;186;47;1;10;0;201604190947_g_0;0;None;None;None;10;10;11;None;10;10;5.5;0.0;15.5;224.0;None;None;None
201604190947;201604190947_j_6;206;47;2;1;3;201604190947_g_0;0;1.0;1.0;1.0;18;2;25;None;24;18;12.5;0.0;30.5;30.5;None;None;None
201604190947;201604190947_j_6;226;47;2;2;3;201604190947_g_0;0;1.0;1.0;1.0;10;10;33;None;13;10;16.5;0.0;26.5;57.0;None;None;None
201604190947;201604190947_j_6;246;47;2;3;3;201604190947_g_0;0;1.0;1.0;1.0;15;5;30;None;10;15;15.0;0.0;30.0;87.0;None;None;None
201604190947;201604190947_j_6;266;47;2;4;3;201604190947_g_0;0;1.0;1.0;1.0;12;8;35;None;11;12;17.5;0.0;29.5;116.5;None;None;None
201604190947;201604190947_j_6;286;47;2;5;3;201604190947_g_0;0;1.0;1.0;1.0;13;7;35;None;9;13;17.5;0.0;30.5;147.0;None;None;None
201604190947;201604190947_j_6;306;47;2;6;3;201604190947_g_0;0;1.0;1.0;1.0;12;8;32;None;9;12;16.0;0.0;28.0;175.0;None;None;None
201604190947;201604190947_j_6;326;47;2;7;3;201604190947_g_0;0;1.0;1.0;1.0;11;9;21;None;7;11;10.5;0.0;21.5;196.5;None;None;None
201604190947;201604190947_j_6;346;47;2;8;3;201604190947_g_0;0;1.0;1.0;1.0;9;11;39;None;6;9;19.5;0.0;28.5;225.0;None;None;None
201604190947;201604190947_j_6;366;47;2;9;3;201604190947_g_0;0;1.0;1.0;1.0;8;12;37;None;9;8;18.5;0.0;26.5;251.5;None;None;None
201604190947;201604190947_j_6;386;47;2;10;3;201604190947_g_0;0;1.0;1.0;1.0;8;12;24;None;7;8;12.0;0.0;20.0;271.5;1.0;0.0;2.0
201604190947;201604190947_j_0;8;48;1;1;0;201604190947_g_3;0;None;None;None;13;7;49;None;10;13;24.5;0.0;37.5;37.5;None;None;None
201604190947;201604190947_j_0;28;48;1;2;0;201604190947_g_3;0;None;None;None;13;7;33;None;6;13;16.5;0.0;29.5;67.0;None;None;None
201604190947;201604190947_j_0;48;48;1;3;0;201604190947_g_3;0;None;None;None;14;6;38;None;3;14;19.0;0.0;33.0;100.0;None;None;None
201604190947;201604190947_j_0;68;48;1;4;0;201604190947_g_3;0;None;None;None;13;7;53;None;4;13;26.5;0.0;39.5;139.5;None;None;None
201604190947;201604190947_j_0;88;48;1;5;0;201604190947_g_3;0;None;None;None;12;8;42;None;7;12;21.0;0.0;33.0;172.5;None;None;None
201604190947;201604190947_j_0;108;48;1;6;0;201604190947_g_3;0;None;None;None;12;8;51;None;4;12;25.5;0.0;37.5;210.0;None;None;None
201604190947;201604190947_j_0;128;48;1;7;0;201604190947_g_3;0;None;None;None;13;7;49;None;5;13;24.5;0.0;37.5;247.5;None;None;None
201604190947;201604190947_j_0;148;48;1;8;0;201604190947_g_3;0;None;None;None;13;7;22;None;4;13;11.0;0.0;24.0;271.5;None;None;None
201604190947;201604190947_j_0;168;48;1;9;0;201604190947_g_3;0;None;None;None;15;5;38;None;5;15;19.0;0.0;34.0;305.5;None;None;None
201604190947;201604190947_j_0;188;48;1;10;0;201604190947_g_3;0;None;None;None;15;5;50;None;3;15;25.0;0.0;40.0;345.5;None;None;None
201604190947;201604190947_j_0;208;48;2;1;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;10;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_0;228;48;2;2;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;2;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_0;248;48;2;3;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;3;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_0;268;48;2;4;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;2;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_0;288;48;2;5;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;3;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_0;308;48;2;6;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;4;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_0;328;48;2;7;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;3;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_0;348;48;2;8;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;2;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_0;368;48;2;9;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;4;0;0.0;0.0;0.0;0.0;None;None;None
201604190947;201604190947_j_0;388;48;2;10;3;201604190947_g_3;1;None;2.0;1.0;0;0;0;None;7;0;0.0;0.0;0.0;0.0;2.0;0.0;2.0
201604190947;201604190947_j_15;11;49;1;1;0;201604190947_g_1;0;None;None;None;12;8;39;None;15;12;19.5;0.0;31.5;31.5;None;None;None
201604190947;201604190947_j_15;31;49;1;2;0;201604190947_g_1;0;None;None;None;13;7;35;None;7;13;17.5;0.0;30.5;62.0;None;None;None
201604190947;201604190947_j_15;51;49;1;3;0;201604190947_g_1;0;None;None;None;13;7;40;None;7;13;20.0;0.0;33.0;95.0;None;None;None
201604190947;201604190947_j_15;71;49;1;4;0;201604190947_g_1;0;None;None;None;12;8;46;None;5;12;23.0;0.0;35.0;130.0;None;None;None
201604190947;201604190947_j_15;91;49;1;5;0;201604190947_g_1;0;None;None;None;11;9;46;None;4;11;23.0;0.0;34.0;164.0;None;None;None
201604190947;201604190947_j_15;111;49;1;6;0;201604190947_g_1;0;None;None;None;11;9;27;None;4;11;13.5;0.0;24.5;188.5;None;None;None
201604190947;201604190947_j_15;131;49;1;7;0;201604190947_g_1;0;None;None;None;15;5;27;None;5;15;13.5;0.0;28.5;217.0;None;None;None
201604190947;201604190947_j_15;151;49;1;8;0;201604190947_g_1;0;None;None;None;16;4;26;None;2;16;13.0;0.0;29.0;246.0;None;None;None
201604190947;201604190947_j_15;171;49;1;9;0;201604190947_g_1;0;None;None;None;17;3;9;None;4;17;4.5;0.0;21.5;267.5;None;None;None
201604190947;201604190947_j_15;191;49;1;10;0;201604190947_g_1;0;None;None;None;20;0;1;None;1;20;0.5;0.0;20.5;288.0;None;None;None
201604190947;201604190947_j_15;211;49;2;1;3;201604190947_g_1;0;0.0;2.0;1.0;20;0;15;None;2;20;7.5;0.0;27.5;27.5;None;None;None
201604190947;201604190947_j_15;231;49;2;2;3;201604190947_g_1;0;0.0;2.0;1.0;20;0;13;None;2;20;6.5;0.0;26.5;54.0;None;None;None
201604190947;201604190947_j_15;251;49;2;3;3;201604190947_g_1;0;0.0;2.0;1.0;20;0;14;None;1;20;7.0;0.0;27.0;81.0;None;None;None
201604190947;201604190947_j_15;271;49;2;4;3;201604190947_g_1;0;0.0;2.0;1.0;20;0;18;None;3;20;9.0;0.0;29.0;110.0;None;None;None
201604190947;201604190947_j_15;291;49;2;5;3;201604190947_g_1;0;0.0;2.0;1.0;20;0;17;None;6;20;8.5;0.0;28.5;138.5;None;None;None
201604190947;201604190947_j_15;311;49;2;6;3;201604190947_g_1;0;0.0;2.0;1.0;20;0;18;None;2;20;9.0;0.0;29.0;167.5;None;None;None
